Year,NOC,Sport,Medal_Count,Num_Events,Residuals
2024,BEL,Equestrian,23,2.0,15.474798133927987
2024,BEL,Fencing,1,12.0,-8.954853075115828
2024,BEL,Golf,3,2.0,1.0233665646030117
2024,BEL,Judo,4,15.0,-2.233280014855345
2024,BEL,Rowing,3,14.0,-6.2507471466643345
2024,BEL,Sailing,8,10.0,2.4482175698063466
2024,BEL,Sport Climbing,1,4.0,3.173660247578371
2024,BEL,Table Tennis,2,5.0,-2.23826859588727
2024,BEL,Taekwondo,1,8.0,-2.411304067442482
2024,BEL,Tennis,3,5.0,-0.7461191104612741
2024,BEL,Triathlon,4,3.0,2.2223989729561016
2024,BEL,Weightlifting,1,10.0,-1.4435622961521792
2024,BEN,Athletics,2,48.0,-8.744607255238037
2024,BEN,Judo,1,15.0,2.941095084314827
2024,BER,Athletics,1,48.0,-12.133159538255576
2024,BER,Rowing,1,14.0,-2.464924330511701
2024,BER,Sailing,1,10.0,1.2340403859589806
2024,BER,Triathlon,3,3.0,7.008221789108735
2024,BHU,Archery,1,5.0,0.03645817145393848
2024,BHU,Athletics,1,48.0,-15.616784860204916
2024,BIH,Athletics,1,48.0,-11.096272642964312
2024,BIH,Judo,2,15.0,2.5894296965885513
2024,BIZ,Athletics,1,48.0,-9.598799274658994
2024,BOL,Athletics,2,48.0,-8.483555636748186
2024,BOT,Athletics,17,48.0,4.3313001988704976
2024,BRA,Archery,4,5.0,-1.5843035164241739
2024,BRA,Athletics,56,48.0,34.76245345191697
2024,BRA,Badminton,2,5.0,-4.138241818983825
2024,BRA,Basketball,12,2.0,-0.38638866333920063
2024,BRA,Basketball,12,2.0,-0.38638866333920063
2024,BRA,Boxing,10,13.0,3.305447584327333
2024,BRA,Equestrian,17,2.0,7.15623394025317
2024,BRA,Equestrian,17,2.0,7.15623394025317
2024,BRA,Equestrian,17,2.0,7.15623394025317
2024,BRA,Fencing,3,12.0,-9.273417268790645
2024,BRA,Football,22,2.0,6.704172147682087
2024,BRA,Handball,17,2.0,-0.22998817644929304
2024,BRA,Judo,23,15.0,14.448155791469837
2024,BRA,Modern Pentathlon,1,2.0,0.7870583934199171
2024,BRA,Rowing,2,14.0,-9.569311340339151
2024,BRA,Sailing,12,10.0,4.12965337613153
2024,BRA,Shooting,4,15.0,-6.707250571077431
2024,BRA,Skateboarding,12,4.0,9.909801131717764
2024,BRA,Surfing,6,2.0,3.514944381578484
2024,BRA,Table Tennis,12,5.0,5.443167210437912
2024,BRA,Taekwondo,4,8.0,-1.7298682611173009
2024,BRA,Tennis,10,5.0,3.935316695863908
2024,BRA,Triathlon,4,3.0,-0.09616522071871625
2024,BRA,Volleyball,26,2.0,12.23733134251783
2024,BRA,Volleyball,26,2.0,12.23733134251783
2024,BRA,Weightlifting,2,10.0,-2.762126489826996
2024,BRA,Wrestling,1,12.0,-6.630056846648315
2024,BRA,Wrestling,1,6.0,-4.679589794721259
2024,BRN,Athletics,9,48.0,-4.994621665037119
2024,BRN,Judo,1,15.0,-0.3089193254842568
2024,BRN,Weightlifting,2,10.0,4.48079839321891
2024,BRN,Wrestling,1,12.0,0.6128680363975914
2024,BRN,Wrestling,1,6.0,2.563335088324648
2024,BRU,Athletics,1,48.0,-5.099277460137869
2024,BUL,Athletics,5,48.0,-16.93238215002136
2024,BUL,Badminton,3,5.0,-3.833077420922158
2024,BUL,Boxing,5,13.0,-2.389388017611
2024,BUL,Fencing,1,12.0,-11.968252870728978
2024,BUL,Judo,2,15.0,-7.2466798104685
2024,BUL,Modern Pentathlon,1,2.0,0.09222279148158297
2024,BUL,Rowing,2,14.0,-10.264146942277486
2024,BUL,Shooting,5,15.0,-6.402086173015764
2024,BUL,Taekwondo,1,8.0,-5.424703863055635
2024,BUL,Tennis,1,5.0,-5.759518906074426
2024,BUL,Weightlifting,3,10.0,-2.4569620917653303
2024,BUL,Wrestling,6,12.0,-2.324892448586649
2024,BUL,Wrestling,6,6.0,-0.37442539665959274
2024,BUR,Athletics,2,48.0,-8.045141155019216
2024,BUR,Judo,1,15.0,3.640561184533646
2024,BUR,Taekwondo,2,8.0,7.46253713194651
2024,CAF,Athletics,1,48.0,-10.103877625745223
2024,CAF,Judo,1,15.0,2.5818247138076407
2024,CAM,Athletics,1,48.0,-10.005573861265486
2024,CAN,Archery,4,5.0,-5.965358103414236
2024,CAN,Athletics,65,48.0,39.38139886492691
2024,CAN,Badminton,4,5.0,-6.5192964059738845
2024,CAN,Basketball,24,2.0,7.232556749670735
2024,CAN,Basketball,24,2.0,7.232556749670735
2024,CAN,Boxing,2,13.0,-9.075607002662728
2024,CAN,Breaking,1,2.0,-3.1644056192024665
2024,CAN,Equestrian,23,2.0,8.775179353263107
2024,CAN,Equestrian,23,2.0,8.775179353263107
2024,CAN,Equestrian,23,2.0,8.775179353263107
2024,CAN,Fencing,24,12.0,7.345528144219294
2024,CAN,Football,19,2.0,-0.676882439307974
2024,CAN,Golf,4,2.0,-4.676252216061867
2024,CAN,Judo,14,15.0,1.0671012044797745
2024,CAN,Rowing,11,14.0,-4.950365927329212
2024,CAN,Sailing,6,10.0,-6.25140121085853
2024,CAN,Shooting,4,15.0,-11.088305158067492
2024,CAN,Skateboarding,4,4.0,-2.471253455272297
2024,CAN,Surfing,1,2.0,-5.8661102054115775
2024,CAN,Table Tennis,6,5.0,-4.937887376552149
2024,CAN,Taekwondo,2,8.0,-8.11092284810736
2024,CAN,Tennis,10,5.0,-0.4457378911261536
2024,CAN,Triathlon,3,3.0,-5.477219807708776
2024,CAN,Volleyball,13,2.0,-5.143723244472227
2024,CAN,Volleyball,13,2.0,-5.143723244472227
2024,CAN,Weightlifting,2,10.0,-7.143181076817056
2024,CAN,Wrestling,6,12.0,-6.011111433638376
2024,CAN,Wrestling,6,6.0,-4.06064438171132
2024,CAY,Athletics,1,48.0,-10.128806380716465
2024,CAY,Sailing,1,10.0,3.2383935434980926
2024,CGO,Athletics,1,48.0,-9.626879955143956
2024,CGO,Table Tennis,1,5.0,5.0538338033769845
2024,CHA,Archery,1,5.0,8.930695029668772
2024,CHA,Athletics,1,48.0,-6.722548001990083
2024,CHA,Judo,1,15.0,5.963154337562781
2024,CHI,Archery,1,5.0,1.7821637705775808
2024,CHI,Athletics,9,48.0,-5.871079261081274
2024,CHI,Equestrian,1,2.0,-2.477298772745077
2024,CHI,Equestrian,1,2.0,-2.477298772745077
2024,CHI,Equestrian,1,2.0,-2.477298772745077
2024,CHI,Fencing,1,12.0,-4.906949981788891
2024,CHI,Golf,2,2.0,4.071269657929948
2024,CHI,Judo,2,15.0,-0.1853769215284098
2024,CHI,Modern Pentathlon,1,2.0,7.153525680421671
2024,CHI,Rowing,4,14.0,-1.2028440533373983
2024,CHI,Sailing,2,10.0,0.4961206631332833
2024,CHI,Shooting,2,15.0,-2.340783284075676
2024,CHI,Table Tennis,3,5.0,2.8096344974396663
2024,CHI,Taekwondo,2,8.0,2.6365990258844536
2024,CHI,Tennis,5,5.0,5.301783982865661
2024,CHI,Triathlon,2,3.0,4.270302066283038
2024,CHI,Wrestling,2,12.0,0.7364104403534384
2024,CHI,Wrestling,2,6.0,2.686877492280495
2024,CHN,Archery,14,5.0,1.5593212579781692
2024,CHN,Athletics,59,48.0,30.906078226319316
2024,CHN,Badminton,16,5.0,3.0053829554185185
2024,CHN,Basketball,12,2.0,-7.24276388893686
2024,CHN,Basketball,12,2.0,-7.24276388893686
2024,CHN,Boxing,8,13.0,-5.550927641270324
2024,CHN,Breaking,3,2.0,-3.6397262578100618
2024,CHN,Equestrian,2,2.0,-14.70014128534449
2024,CHN,Equestrian,2,2.0,-14.70014128534449
2024,CHN,Equestrian,2,2.0,-14.70014128534449
2024,CHN,Fencing,24,12.0,4.870207505611699
2024,CHN,Golf,4,2.0,-7.15157285466946
2024,CHN,Judo,6,15.0,-9.408219434127819
2024,CHN,Modern Pentathlon,3,2.0,-4.069316832177738
2024,CHN,Rowing,14,14.0,-4.425686565936807
2024,CHN,Sailing,13,10.0,-1.7267218494661272
2024,CHN,Shooting,33,15.0,15.436374203324913
2024,CHN,Skateboarding,4,4.0,-4.946574093879892
2024,CHN,Sport Climbing,7,4.0,-0.001279171694101855
2024,CHN,Surfing,1,2.0,-8.341430844019172
2024,CHN,Table Tennis,12,5.0,-1.4132080151597428
2024,CHN,Taekwondo,6,8.0,-6.586243486714956
2024,CHN,Tennis,12,5.0,-0.9210585297337488
2024,CHN,Triathlon,1,3.0,-9.952540446316373
2024,CHN,Volleyball,13,2.0,-7.619043883079826
2024,CHN,Volleyball,13,2.0,-7.619043883079826
2024,CHN,Weightlifting,6,10.0,-5.618501715424653
2024,CHN,Wrestling,12,12.0,-2.4864320722459716
2024,CHN,Wrestling,12,6.0,-0.5359650203189155
2024,CIV,Athletics,12,48.0,-2.245805383332076
2024,CIV,Fencing,2,12.0,-3.281676104039695
2024,CIV,Judo,1,15.0,-0.5601030437792138
2024,CIV,Taekwondo,3,8.0,4.26187290363365
2024,CMR,Athletics,2,48.0,-13.704834875382648
2024,CMR,Judo,1,15.0,-2.019132535829784
2024,CMR,Table Tennis,1,5.0,-0.024121116861707037
2024,COD,Athletics,1,48.0,-11.589782931038908
2024,COD,Boxing,2,13.0,3.953211201371454
2024,COD,Judo,1,15.0,1.0959194085139563
2024,COK,Athletics,1,48.0,-10.05082175841521
2024,COL,Archery,9,5.0,6.8682372809876675
2024,COL,Athletics,19,48.0,1.2149942493288144
2024,COL,Boxing,5,13.0,1.7579883817391746
2024,COL,Equestrian,1,2.0,-5.3912252623349906
2024,COL,Equestrian,1,2.0,-5.3912252623349906
2024,COL,Equestrian,1,2.0,-5.3912252623349906
2024,COL,Fencing,1,12.0,-7.820876471378805
2024,COL,Football,19,2.0,7.156712945093929
2024,COL,Golf,3,2.0,2.1573431683400344
2024,COL,Judo,1,15.0,-4.099303411118324
2024,COL,Sailing,1,10.0,-3.4178058264566307
2024,COL,Skateboarding,1,4.0,2.362341929129605
2024,COL,Tennis,1,5.0,-1.6121425067242519
2024,COL,Triathlon,1,3.0,0.3563755766931258
2024,COL,Weightlifting,4,10.0,2.690414307584844
2024,COL,Wrestling,4,12.0,-0.17751604923647513
2024,COL,Wrestling,4,6.0,1.7729510026905815
2024,COM,Athletics,1,48.0,-4.624109823637956
2024,CPV,Athletics,1,48.0,-8.392756370561568
2024,CPV,Boxing,2,13.0,7.1502377618487944
2024,CPV,Fencing,1,12.0,0.5713729087308153
2024,CPV,Judo,1,15.0,4.292945968991296
2024,CRC,Athletics,1,48.0,-12.691988688467458
2024,CRC,Judo,1,15.0,-0.006286348914594342
2024,CRC,Surfing,1,2.0,6.060502241194054
2024,CRO,Athletics,9,48.0,-6.742588666362199
2024,CRO,Boxing,1,13.0,-0.1995945339518368
2024,CRO,Handball,14,2.0,2.264969705271538
2024,CRO,Judo,3,15.0,-0.0568863268093347
2024,CRO,Rowing,5,14.0,-1.0743534586183232
2024,CRO,Sailing,6,10.0,3.6246112578523584
2024,CRO,Shooting,5,15.0,-0.21229268935660084
2024,CRO,Table Tennis,6,5.0,4.938125092158741
2024,CRO,Taekwondo,3,8.0,2.7650896206035287
2024,CRO,Tennis,6,5.0,5.430274577584736
2024,CUB,Archery,1,5.0,-3.5451572570588574
2024,CUB,Athletics,21,48.0,0.8015997112822895
2024,CUB,Boxing,5,13.0,-0.6554061563073494
2024,CUB,Judo,4,15.0,-3.5126979491648482
2024,CUB,Modern Pentathlon,1,2.0,1.8262046527852327
2024,CUB,Rowing,2,14.0,-8.530165080973838
2024,CUB,Shooting,6,15.0,-3.6681043117121135
2024,CUB,Table Tennis,3,5.0,-2.517686530196772
2024,CUB,Taekwondo,2,8.0,-2.6907220017519853
2024,CUB,Weightlifting,1,10.0,-2.7229802304616806
2024,CUB,Wrestling,10,12.0,3.409089412716999
2024,CUB,Wrestling,10,6.0,5.359556464644057
2024,CYP,Athletics,4,48.0,-8.509633528425383
2024,CYP,Fencing,1,12.0,-2.5455042491330016
2024,CYP,Judo,1,15.0,1.1760688111274797
2024,CYP,Sailing,4,10.0,4.857566395789172
2024,CYP,Shooting,1,15.0,-0.9793375514197864
2024,CZE,Archery,4,5.0,0.16908397015282794
2024,CZE,Athletics,31,48.0,11.515840938493973
2024,CZE,Badminton,4,5.0,-0.38485433240682276
2024,CZE,Equestrian,2,2.0,-6.090378573169829
2024,CZE,Equestrian,2,2.0,-6.090378573169829
2024,CZE,Equestrian,2,2.0,-6.090378573169829
2024,CZE,Fencing,8,12.0,-2.520029782213644
2024,CZE,Golf,2,2.0,-0.5418101424948052
2024,CZE,Judo,3,15.0,-3.798456721953163
2024,CZE,Modern Pentathlon,4,2.0,5.540445879996918
2024,CZE,Rowing,6,14.0,-3.8159238537621505
2024,CZE,Sailing,3,10.0,-3.1169591372914693
2024,CZE,Shooting,16,15.0,7.04613691549957
2024,CZE,Sport Climbing,1,4.0,2.608483540480554
2024,CZE,Table Tennis,1,5.0,-3.803445302985086
2024,CZE,Taekwondo,2,8.0,-1.9764807745403
2024,CZE,Tennis,14,5.0,9.688704182440908
2024,CZE,Triathlon,1,3.0,-1.3427777341417153
2024,CZE,Weightlifting,1,10.0,-2.008739003249995
2024,DEN,Archery,1,5.0,-3.207498425835591
2024,DEN,Athletics,4,48.0,-15.860741457494445
2024,DEN,Badminton,9,5.0,4.238563271604759
2024,DEN,Boxing,1,13.0,-4.317747325084084
2024,DEN,Equestrian,9,2.0,0.533039030841751
2024,DEN,Equestrian,9,2.0,0.533039030841751
2024,DEN,Equestrian,9,2.0,0.533039030841751
2024,DEN,Golf,4,2.0,1.081607461516776
2024,DEN,Handball,33,2.0,17.14681691413929
2024,DEN,Judo,1,15.0,-6.175039117941583
2024,DEN,Rowing,16,14.0,5.80749375024943
2024,DEN,Sailing,9,10.0,2.5064584667201117
2024,DEN,Shooting,5,15.0,-4.330445480488848
2024,DEN,Skateboarding,1,4.0,0.2866062223063459
2024,DEN,Table Tennis,5,5.0,-0.18002769897350568
2024,DEN,Taekwondo,1,8.0,-3.353063170528719
2024,DEN,Tennis,2,5.0,-2.68787821354751
2024,DEN,Triathlon,2,3.0,-0.7193601301301333
2024,DEN,Wrestling,1,12.0,-5.253251756059734
2024,DEN,Wrestling,1,6.0,-3.3027847041326766
2024,DJI,Athletics,4,48.0,-4.908220142379733
2024,DJI,Judo,1,15.0,4.777482197173129
2024,DMA,Athletics,2,48.0,-1.4474276993859831
2024,DOM,Athletics,12,48.0,-3.039917987150293
2024,DOM,Boxing,3,13.0,2.50307614526007
2024,DOM,Equestrian,1,2.0,-2.6461374988140953
2024,DOM,Equestrian,1,2.0,-2.6461374988140953
2024,DOM,Equestrian,1,2.0,-2.6461374988140953
2024,DOM,Football,19,2.0,9.901800708614825
2024,DOM,Judo,2,15.0,-0.3542156475974281
2024,DOM,Shooting,1,15.0,-3.509622010144695
2024,DOM,Taekwondo,2,8.0,2.467760299815435
2024,DOM,Volleyball,12,2.0,4.434959903450568
2024,DOM,Volleyball,12,2.0,4.434959903450568
2024,DOM,Weightlifting,3,10.0,4.435502071105739
2024,DOM,Wrestling,1,12.0,-0.4324282857155799
2024,DOM,Wrestling,1,6.0,1.5180387662114767
2024,ECU,Athletics,20,48.0,5.023704935916257
2024,ECU,Boxing,3,13.0,2.566699068326619
2024,ECU,Equestrian,3,2.0,-0.5825145757475463
2024,ECU,Equestrian,3,2.0,-0.5825145757475463
2024,ECU,Equestrian,3,2.0,-0.5825145757475463
2024,ECU,Judo,1,15.0,-1.290592724530879
2024,ECU,Modern Pentathlon,2,2.0,8.048309877419202
2024,ECU,Shooting,4,15.0,-0.4459990870781452
2024,ECU,Table Tennis,1,5.0,0.7044186944371971
2024,ECU,Triathlon,1,3.0,3.1650862632805685
2024,ECU,Weightlifting,3,10.0,4.499124994172288
2024,ECU,Wrestling,4,12.0,2.631194637350969
2024,ECU,Wrestling,4,6.0,4.581661689278025
2024,EGY,Archery,4,5.0,2.0420405439447906
2024,EGY,Athletics,6,48.0,-11.611202487714063
2024,EGY,Boxing,3,13.0,-0.06820835530370228
2024,EGY,Fencing,36,12.0,27.35292679157832
2024,EGY,Football,19,2.0,7.330516208051055
2024,EGY,Handball,15,2.0,1.3963558839196715
2024,EGY,Judo,2,15.0,-2.925500148161201
2024,EGY,Modern Pentathlon,4,2.0,7.413402453788881
2024,EGY,Rowing,3,14.0,-4.942967279970189
2024,EGY,Sailing,2,10.0,-2.2440025634995076
2024,EGY,Shooting,17,15.0,9.919093489291534
2024,EGY,Table Tennis,12,5.0,9.069511270806876
2024,EGY,Taekwondo,3,8.0,0.8964757992516637
2024,EGY,Tennis,1,5.0,-1.4383392437671283
2024,EGY,Volleyball,13,2.0,2.8636754028867983
2024,EGY,Volleyball,13,2.0,2.8636754028867983
2024,EGY,Weightlifting,5,10.0,3.8642175705419666
2024,EGY,Wrestling,11,12.0,6.996287213720648
2024,EGY,Wrestling,11,6.0,8.946754265647705
2024,EOR,Athletics,8,48.0,-8.87317497285417
2024,EOR,Badminton,1,5.0,-0.7738702437549645
2024,EOR,Boxing,2,13.0,-0.33018084044380736
2024,EOR,Breaking,1,2.0,5.581020543016452
2024,EOR,Judo,12,15.0,7.812527366698695
2024,EOR,Shooting,2,15.0,-4.342878995848571
2024,EOR,Taekwondo,5,8.0,3.634503314111558
2024,EOR,Weightlifting,2,10.0,1.602245085401862
2024,EOR,Wrestling,2,12.0,-1.265685271419457
2024,EOR,Wrestling,2,6.0,0.6847817805075995
2024,ERI,Athletics,8,48.0,-3.5379180833339596
2024,ESA,Archery,1,5.0,3.185583877543092
2024,ESA,Badminton,1,5.0,2.631645574983441
2024,ESA,Judo,1,15.0,0.218043185437101
2024,ESA,Sailing,1,10.0,0.8995407700987941
2024,ESA,Shooting,2,15.0,-0.9373631771101651
2024,ESA,Surfing,1,2.0,6.284831775545749
2024,ESP,Archery,4,5.0,-4.791080234541447
2024,ESP,Athletics,66,48.0,41.5556767337997
2024,ESP,Badminton,2,5.0,-7.345018537101097
2024,ESP,Basketball,24,2.0,8.406834618543524
2024,ESP,Basketball,24,2.0,8.406834618543524
2024,ESP,Boxing,6,13.0,-3.9013291337899396
2024,ESP,Equestrian,14,2.0,0.9494572221358979
2024,ESP,Equestrian,14,2.0,0.9494572221358979
2024,ESP,Equestrian,14,2.0,0.9494572221358979
2024,ESP,Fencing,2,12.0,-13.480193986907917
2024,ESP,Football,44,2.0,25.497395429564815
2024,ESP,Golf,4,2.0,-3.501974347189077
2024,ESP,Handball,33,2.0,12.563235105433435
2024,ESP,Judo,17,15.0,5.241379073352565
2024,ESP,Modern Pentathlon,1,2.0,-2.419718324697355
2024,ESP,Rowing,9,14.0,-5.776088058456423
2024,ESP,Sailing,13,10.0,1.922876658014257
2024,ESP,Shooting,4,15.0,-9.914027289194703
2024,ESP,Skateboarding,6,4.0,0.7030244136004908
2024,ESP,Sport Climbing,2,4.0,-1.3516806642137187
2024,ESP,Surfing,3,2.0,-2.691832336538787
2024,ESP,Table Tennis,4,5.0,-5.763609507679359
2024,ESP,Taekwondo,4,8.0,-4.936644979234572
2024,ESP,Tennis,14,5.0,4.728539977746635
2024,ESP,Triathlon,5,3.0,-2.302941938835988
2024,EST,Archery,1,5.0,0.8592099737764458
2024,EST,Athletics,5,48.0,-10.794033057882409
2024,EST,Badminton,1,5.0,0.3052716712167951
2024,EST,Equestrian,1,2.0,-3.400252569546212
2024,EST,Equestrian,1,2.0,-3.400252569546212
2024,EST,Equestrian,1,2.0,-3.400252569546212
2024,EST,Fencing,1,12.0,-5.829903778590026
2024,EST,Judo,1,15.0,-2.1083307183295448
2024,EST,Rowing,4,14.0,-2.1257978501385333
2024,EST,Sailing,2,10.0,-0.4268331336678517
2024,EST,Shooting,2,15.0,-3.263737080876811
2024,EST,Weightlifting,1,10.0,1.6813870003736224
2024,EST,Wrestling,1,12.0,-1.1865433564476966
2024,EST,Wrestling,1,6.0,0.76392369547936
2024,ETH,Athletics,34,48.0,13.737895403629974
2024,FIJ,Athletics,1,48.0,-12.112253402248879
2024,FIJ,Judo,1,15.0,0.5734489373039846
2024,FIJ,Sailing,2,10.0,2.2549465219656777
2024,FIJ,Table Tennis,1,5.0,2.5684603562720607
2024,FIJ,Taekwondo,2,8.0,4.395424884716848
2024,FIN,Archery,1,5.0,-4.317016491170509
2024,FIN,Athletics,25,48.0,4.0297404771706375
2024,FIN,Badminton,1,5.0,-4.870954793730159
2024,FIN,Boxing,1,13.0,-5.427265390419002
2024,FIN,Equestrian,9,2.0,-0.5764790344931683
2024,FIN,Equestrian,9,2.0,-0.5764790344931683
2024,FIN,Equestrian,9,2.0,-0.5764790344931683
2024,FIN,Golf,4,2.0,-0.027910603818142476
2024,FIN,Judo,2,15.0,-6.284557183276501
2024,FIN,Sailing,7,10.0,-0.6030595986148075
2024,FIN,Shooting,4,15.0,-6.439963545823765
2024,FIN,Skateboarding,1,4.0,-0.8229118430285725
2024,FIN,Wrestling,2,12.0,-5.362769821394652
2024,FIN,Wrestling,2,6.0,-3.412302769467596
2024,FRA,Archery,14,5.0,-1.335731035949422
2024,FRA,Athletics,105,48.0,74.01102593239173
2024,FRA,Badminton,10,5.0,-5.889669338509073
2024,FRA,Basketball,24,2.0,1.8621838171355485
2024,FRA,Basketball,24,2.0,1.8621838171355485
2024,FRA,Boxing,8,13.0,-8.445979935197915
2024,FRA,Breaking,4,2.0,-5.534778551737656
2024,FRA,Equestrian,21,2.0,1.404806420727919
2024,FRA,Equestrian,21,2.0,1.404806420727919
2024,FRA,Equestrian,21,2.0,1.404806420727919
2024,FRA,Fencing,42,12.0,19.975155211684108
2024,FRA,Football,41,2.0,15.95274462815684
2024,FRA,Golf,4,2.0,-10.046625148597055
2024,FRA,Handball,33,2.0,6.01858430402546
2024,FRA,Judo,28,15.0,9.69672827194459
2024,FRA,Modern Pentathlon,4,2.0,-5.964369126105328
2024,FRA,Rowing,12,14.0,-9.320738859864399
2024,FRA,Sailing,14,10.0,-3.6217741433937185
2024,FRA,Shooting,26,15.0,5.541321909397322
2024,FRA,Skateboarding,7,4.0,-4.841626387807484
2024,FRA,Sport Climbing,7,4.0,-2.8963314656216923
2024,FRA,Surfing,4,2.0,-8.236483137946763
2024,FRA,Table Tennis,12,5.0,-4.308260309087338
2024,FRA,Taekwondo,4,8.0,-11.481295780642547
2024,FRA,Tennis,18,5.0,2.18388917633866
2024,FRA,Triathlon,6,3.0,-7.8475927402439645
2024,FRA,Volleyball,26,2.0,2.485903822992583
2024,FRA,Volleyball,26,2.0,2.485903822992583
2024,FRA,Weightlifting,4,10.0,-10.513554009352244
2024,FRA,Wrestling,3,12.0,-14.381484366173563
2024,FRA,Wrestling,3,6.0,-12.431017314246507
2024,FSM,Athletics,1,48.0,-8.90369812356602
2024,GAB,Athletics,1,48.0,-10.882432673205034
2024,GAB,Judo,1,15.0,1.8032696663478296
2024,GAB,Taekwondo,1,8.0,4.625245613760693
2024,GAM,Athletics,4,48.0,-5.764448006002169
2024,GAM,Judo,1,15.0,3.921254333550695
2024,GAM,Taekwondo,1,8.0,6.743230280963559
2024,GBR,Archery,14,5.0,-1.0333276631892083
2024,GBR,Athletics,93,48.0,62.31342930515194
2024,GBR,Badminton,3,5.0,-12.587265965748857
2024,GBR,Boxing,6,13.0,-10.143576562437701
2024,GBR,Equestrian,22,2.0,2.7072097934881327
2024,GBR,Equestrian,22,2.0,2.7072097934881327
2024,GBR,Equestrian,22,2.0,2.7072097934881327
2024,GBR,Golf,4,2.0,-9.74422177583684
2024,GBR,Judo,5,15.0,-13.000868355295196
2024,GBR,Modern Pentathlon,4,2.0,-5.661965753345118
2024,GBR,Rowing,42,14.0,20.981664512895815
2024,GBR,Sailing,14,10.0,-3.3193707706335047
2024,GBR,Shooting,10,15.0,-10.156274717842464
2024,GBR,Skateboarding,3,4.0,-8.53922301504727
2024,GBR,Sport Climbing,4,4.0,-5.593928092861482
2024,GBR,Table Tennis,2,5.0,-14.00585693632712
2024,GBR,Taekwondo,4,8.0,-11.178892407882334
2024,GBR,Tennis,11,5.0,-4.513707450901126
2024,GBR,Triathlon,5,3.0,-8.545189367483749
2024,GBR,Weightlifting,1,10.0,-13.211150636592029
2024,GBS,Athletics,1,48.0,-11.492247937881004
2024,GBS,Judo,1,15.0,1.1934544016718585
2024,GBS,Taekwondo,1,8.0,4.015430349084722
2024,GBS,Wrestling,2,12.0,3.1152417635537066
2024,GBS,Wrestling,2,6.0,5.065708815480763
2024,GEO,Athletics,1,48.0,-13.907766229749111
2024,GEO,Boxing,2,13.0,1.6352279026612524
2024,GEO,Fencing,1,12.0,-4.943636950456727
2024,GEO,Judo,19,15.0,16.777936109803754
2024,GEO,Shooting,2,15.0,-2.377470252743513
2024,GEO,Weightlifting,3,10.0,4.567653828506922
2024,GEO,Wrestling,7,12.0,5.699723471685602
2024,GEO,Wrestling,7,6.0,7.650190523612659
2024,GEQ,Athletics,2,48.0,-3.494530029582336
2024,GER,Archery,9,5.0,-6.219166236823959
2024,GER,Athletics,100,48.0,69.12759073151719
2024,GER,Badminton,4,5.0,-11.77310453938361
2024,GER,Basketball,24,2.0,1.9787486162610115
2024,GER,Basketball,24,2.0,1.9787486162610115
2024,GER,Boxing,3,13.0,-13.329415136072452
2024,GER,Equestrian,22,2.0,2.521371219853382
2024,GER,Equestrian,22,2.0,2.521371219853382
2024,GER,Equestrian,22,2.0,2.521371219853382
2024,GER,Fencing,2,12.0,-19.90827998919043
2024,GER,Football,20,2.0,-4.9306905727176975
2024,GER,Golf,4,2.0,-9.930060349471592
2024,GER,Handball,33,2.0,6.135149103150923
2024,GER,Judo,20,15.0,1.8132930710700528
2024,GER,Modern Pentathlon,4,2.0,-5.847804326979865
2024,GER,Rowing,23,14.0,1.7958259392610643
2024,GER,Sailing,14,10.0,-3.5052093442682555
2024,GER,Shooting,26,15.0,5.657886708522785
2024,GER,Skateboarding,2,4.0,-9.72506158868202
2024,GER,Sport Climbing,3,4.0,-6.779766666496229
2024,GER,Surfing,2,2.0,-10.1199183388213
2024,GER,Table Tennis,12,5.0,-4.191695509961875
2024,GER,Taekwondo,1,8.0,-14.364730981517084
2024,GER,Tennis,18,5.0,2.300453975464123
2024,GER,Triathlon,6,3.0,-7.7310279411185014
2024,GER,Volleyball,13,2.0,-10.397531377881954
2024,GER,Volleyball,13,2.0,-10.397531377881954
2024,GER,Wrestling,7,12.0,-10.2649195670481
2024,GER,Wrestling,7,6.0,-8.314452515121044
2024,GHA,Athletics,9,48.0,-8.137006896677871
2024,GRE,Athletics,14,48.0,-4.272547143742155
2024,GRE,Basketball,12,2.0,2.578610741001672
2024,GRE,Basketball,12,2.0,2.578610741001672
2024,GRE,Equestrian,1,2.0,-5.8787666554059586
2024,GRE,Equestrian,1,2.0,-5.8787666554059586
2024,GRE,Equestrian,1,2.0,-5.8787666554059586
2024,GRE,Fencing,1,12.0,-8.308417864449773
2024,GRE,Judo,2,15.0,-3.586844804189293
2024,GRE,Rowing,7,14.0,-1.604311935998279
2024,GRE,Sailing,4,10.0,-0.9053472195275996
2024,GRE,Shooting,8,15.0,0.2577488332634408
2024,GRE,Table Tennis,1,5.0,-2.591833385221216
2024,GRE,Tennis,9,5.0,5.90031610020478
2024,GRE,Wrestling,3,12.0,-1.665057442307444
2024,GRE,Wrestling,3,6.0,0.28540960961961215
2024,GRN,Athletics,4,48.0,-4.399487319822207
2024,GUA,Athletics,5,48.0,-8.493475721049819
